Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X1 (px),Object Location Y1 (px),Object Location X2 (px),Object Location Y2 (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714930666.3477404,1714930666.3477404,0.0,person,52,108,487,479,17.242319583892822,center,150,150,300,300
1714930666.3509257,1714930666.3509257,0.0,remote,171,181,212,322,17.24550485610962,center,150,150,300,300
1714930666.352075,1714930666.352075,0.0,cell phone,174,181,212,325,17.246654272079468,center,150,150,300,300
1714930666.4471438,1714930666.4471438,0.0,person,51,108,486,479,17.34172296524048,center,150,150,300,300
1714930666.4496515,1714930666.4496515,0.0,remote,169,184,211,323,17.34423065185547,center,150,150,300,300
1714930666.5427127,1714930666.5427127,0.0,person,50,107,487,479,17.437291860580444,center,150,150,300,300
1714930666.5467126,1714930666.5467126,0.0,remote,172,181,213,321,17.44129180908203,center,150,150,300,300
1714930666.6347985,1714930666.6347985,0.0,person,49,107,488,479,17.529377698898315,center,150,150,300,300
1714930666.7267456,1714930666.7267456,0.0,person,52,108,489,479,17.62132477760315,center,150,150,300,300
1714930666.8182979,1714930666.8182979,0.0,person,52,107,489,479,17.71287703514099,center,150,150,300,300
1714930666.9120681,1714930666.9120681,0.0,person,51,108,488,479,17.806647300720215,center,150,150,300,300
1714930667.0064895,1714930667.0064895,0.0,person,52,108,488,479,17.901068687438965,center,150,150,300,300
1714930667.096882,1714930667.096882,0.0,person,52,108,488,479,17.991461277008057,center,150,150,300,300
1714930667.1907918,1714930667.1907918,0.0,person,51,108,489,479,18.085371017456055,center,150,150,300,300
1714930667.2786844,1714930667.2786844,0.0,person,52,108,490,479,18.173263549804688,center,150,150,300,300
1714930667.3682861,1714930667.3682861,0.0,person,51,108,490,479,18.2628653049469,center,150,150,300,300
1714930667.4695652,1714930667.4695652,0.0,person,49,107,492,479,18.364144325256348,center,150,150,300,300
1714930667.5588393,1714930667.5588393,0.0,person,50,107,492,479,18.453418493270874,center,150,150,300,300
1714930667.6589794,1714930667.6589794,0.0,person,50,107,493,479,18.553558588027954,center,150,150,300,300
1714930667.7459333,1714930667.7459333,0.0,person,50,107,501,479,18.640512466430664,center,150,150,300,300
1714930667.8616593,1714930667.8616593,0.0,person,50,107,501,479,18.75623846054077,center,150,150,300,300
1714930667.952677,1714930667.952677,0.0,person,51,106,506,479,18.847256183624268,center,150,150,300,300
1714930668.038317,1714930668.038317,0.0,person,52,107,509,479,18.93289613723755,center,150,150,300,300
1714930668.1234586,1714930668.1234586,0.0,person,51,106,510,479,19.018037796020508,center,150,150,300,300
1714930668.2147658,1714930668.2147658,0.0,person,51,107,510,478,19.109344959259033,center,150,150,300,300
1714930668.310522,1714930668.310522,0.0,person,51,106,512,479,19.205101251602173,center,150,150,300,300
1714930668.4047885,1714930668.4047885,0.0,person,50,107,512,479,19.299367666244507,center,150,150,300,300
1714930668.5017748,1714930668.5017748,0.0,person,53,106,511,479,19.39635396003723,center,150,150,300,300
1714930668.601989,1714930668.601989,0.0,person,52,108,513,479,19.496568202972412,center,150,150,300,300
1714930668.700364,1714930668.700364,0.0,person,52,106,512,478,19.594943284988403,center,150,150,300,300
1714930668.790038,1714930668.790038,0.0,person,51,106,512,478,19.684617280960083,center,150,150,300,300
1714930668.8851721,1714930668.8851721,0.0,person,51,106,513,478,19.779751300811768,center,150,150,300,300
1714930668.9798646,1714930668.9798646,0.0,person,51,106,513,478,19.874443769454956,center,150,150,300,300
1714930669.0762656,1714930669.0762656,0.0,person,49,106,511,479,19.970844745635986,center,150,150,300,300
1714930669.1791341,1714930669.1791341,0.0,person,53,106,511,479,20.073713302612305,center,150,150,300,300
1714930669.182136,1714930669.182136,0.0,cell phone,244,163,302,279,20.076715230941772,center,150,150,300,300
1714930669.1841369,1714930669.1841369,0.0,remote,244,162,303,278,20.078716039657593,center,150,150,300,300
1714930669.276754,1714930669.276754,0.0,person,49,106,511,479,20.171333074569702,center,150,150,300,300
1714930669.2788582,1714930669.2788582,0.0,remote,245,162,303,277,20.173437356948853,center,150,150,300,300
1714930669.280851,1714930669.280851,0.0,cell phone,246,162,303,278,20.175430059432983,center,150,150,300,300
1714930669.3692572,1714930669.3692572,0.0,person,52,107,512,479,20.26383638381958,center,150,150,300,300
1714930669.3722599,1714930669.3722599,0.0,cell phone,246,163,305,278,20.266839027404785,center,150,150,300,300
1714930669.37426,1714930669.37426,0.0,remote,247,163,304,278,20.268839120864868,center,150,150,300,300
1714930669.4658372,1714930669.4658372,0.0,person,52,106,512,479,20.360416412353516,center,150,150,300,300
1714930669.4678407,1714930669.4678407,0.0,cell phone,246,163,305,279,20.362419843673706,center,150,150,300,300
1714930669.4688387,1714930669.4688387,0.0,remote,246,162,305,278,20.363417863845825,center,150,150,300,300
1714930669.553962,1714930669.553962,0.0,person,51,106,511,479,20.448541164398193,center,150,150,300,300
1714930669.5559607,1714930669.5559607,0.0,remote,247,163,305,278,20.4505398273468,center,150,150,300,300
1714930669.5569594,1714930669.5569594,0.0,cell phone,247,163,305,279,20.451538562774658,center,150,150,300,300
1714930669.6474874,1714930669.6474874,0.0,person,51,107,511,478,20.54206657409668,center,150,150,300,300
1714930669.6494858,1714930669.6494858,0.0,cell phone,247,163,305,279,20.54406499862671,center,150,150,300,300
1714930669.6524873,1714930669.6524873,0.0,remote,247,162,305,278,20.54706645011902,center,150,150,300,300
1714930669.7490077,1714930669.7490077,0.0,person,52,108,513,479,20.64358687400818,center,150,150,300,300
1714930669.7515383,1714930669.7515383,0.0,remote,247,162,305,278,20.646117448806763,center,150,150,300,300
1714930669.7525494,1714930669.7525494,0.0,cell phone,247,163,305,278,20.647128582000732,center,150,150,300,300
1714930669.840517,1714930669.840517,0.0,person,51,107,511,479,20.735096216201782,center,150,150,300,300
1714930669.8425143,1714930669.8425143,0.0,cell phone,246,163,305,279,20.737093448638916,center,150,150,300,300
1714930669.843514,1714930669.843514,0.0,remote,246,163,305,279,20.73809313774109,center,150,150,300,300
1714930669.933937,1714930669.933937,0.0,person,53,106,509,479,20.828516244888306,center,150,150,300,300
1714930669.9359353,1714930669.9359353,0.0,remote,244,163,303,279,20.830514430999756,center,150,150,300,300
1714930669.9369333,1714930669.9369333,0.0,cell phone,244,164,302,279,20.831512451171875,center,150,150,300,300
1714930670.0165467,1714930670.0165467,0.0,person,51,106,511,479,20.911125898361206,center,150,150,300,300
1714930670.0185425,1714930670.0185425,0.0,cell phone,243,164,301,280,20.913121700286865,center,150,150,300,300
1714930670.0195384,1714930670.0195384,0.0,remote,243,163,301,279,20.914117574691772,center,150,150,300,300
1714930670.114551,1714930670.114551,0.0,person,54,106,509,479,21.009130239486694,center,150,150,300,300
1714930670.209127,1714930670.209127,0.0,person,54,106,509,479,21.103706121444702,center,150,150,300,300
1714930670.2990165,1714930670.2990165,0.0,person,53,106,509,479,21.19359564781189,center,150,150,300,300
1714930670.3896873,1714930670.3896873,0.0,person,54,106,508,479,21.284266471862793,center,150,150,300,300
1714930670.4852157,1714930670.4852157,0.0,person,52,106,509,479,21.37979483604431,center,150,150,300,300
1714930670.5969183,1714930670.5969183,0.0,person,52,106,509,479,21.49149751663208,center,150,150,300,300
1714930670.690938,1714930670.690938,0.0,person,53,106,509,479,21.585517168045044,center,150,150,300,300
1714930670.7749178,1714930670.7749178,0.0,person,51,106,509,478,21.66949701309204,center,150,150,300,300
1714930670.8696063,1714930670.8696063,0.0,person,52,105,506,479,21.764185428619385,center,150,150,300,300
1714930670.9642417,1714930670.9642417,0.0,person,52,106,507,479,21.858820915222168,center,150,150,300,300
1714930671.050769,1714930671.050769,0.0,person,50,106,500,479,21.945348262786865,center,150,150,300,300
1714930671.1377275,1714930671.1377275,0.0,person,49,106,501,479,22.032306671142578,center,150,150,300,300
1714930671.2283454,1714930671.2283454,0.0,person,48,106,498,479,22.12292456626892,center,150,150,300,300
1714930671.3207302,1714930671.3207302,0.0,person,48,105,497,479,22.215309381484985,center,150,150,300,300
1714930671.4233935,1714930671.4233935,0.0,person,48,106,498,479,22.317972660064697,center,150,150,300,300
1714930671.512796,1714930671.512796,0.0,person,48,106,498,479,22.40737509727478,center,150,150,300,300
1714930671.5969214,1714930671.5969214,0.0,person,48,106,498,479,22.49150061607361,center,150,150,300,300
1714930671.6911755,1714930671.6911755,0.0,person,49,106,498,479,22.58575463294983,center,150,150,300,300
1714930671.777032,1714930671.777032,0.0,person,49,106,493,479,22.671611070632935,center,150,150,300,300
1714930671.857882,1714930671.857882,0.0,person,48,107,492,479,22.752461194992065,center,150,150,300,300
1714930671.94841,1714930671.94841,0.0,person,47,107,492,479,22.842989206314087,center,150,150,300,300
1714930672.027414,1714930672.027414,0.0,person,48,106,491,479,22.921993255615234,center,150,150,300,300
1714930672.1113675,1714930672.1113675,0.0,person,47,107,491,479,23.00594663619995,center,150,150,300,300
1714930672.204885,1714930672.204885,0.0,person,48,107,490,479,23.099464178085327,center,150,150,300,300
1714930672.292479,1714930672.292479,0.0,person,47,107,490,479,23.187058210372925,center,150,150,300,300
1714930672.2954843,1714930672.2954843,0.0,remote,161,184,208,306,23.1900634765625,center,150,150,300,300
1714930672.380516,1714930672.380516,0.0,person,47,107,490,479,23.275095224380493,center,150,150,300,300
1714930672.4755247,1714930672.4755247,0.0,person,47,107,489,479,23.37010383605957,center,150,150,300,300
1714930672.5705276,1714930672.5705276,0.0,person,46,107,488,479,23.46510672569275,center,150,150,300,300
1714930672.6640053,1714930672.6640053,0.0,person,46,107,489,479,23.558584451675415,center,150,150,300,300
1714930672.7562304,1714930672.7562304,0.0,person,47,107,489,479,23.65080952644348,center,150,150,300,300
1714930672.8490276,1714930672.8490276,0.0,person,47,108,490,479,23.74360680580139,center,150,150,300,300
1714930672.9408395,1714930672.9408395,0.0,person,47,107,490,479,23.835418701171875,center,150,150,300,300
1714930673.0335424,1714930673.0335424,0.0,person,47,107,490,479,23.92812156677246,center,150,150,300,300
1714930673.1322336,1714930673.1322336,0.0,person,47,107,491,479,24.02681279182434,center,150,150,300,300
1714930673.2222354,1714930673.2222354,0.0,person,47,107,490,479,24.116814613342285,center,150,150,300,300
1714930673.309783,1714930673.309783,0.0,person,47,107,491,478,24.204362154006958,center,150,150,300,300
1714930673.4087853,1714930673.4087853,0.0,person,49,107,491,479,24.303364515304565,center,150,150,300,300
1714930673.5095642,1714930673.5095642,0.0,person,48,107,492,479,24.40414333343506,center,150,150,300,300
1714930673.6189663,1714930673.6189663,0.0,person,48,106,499,479,24.513545513153076,center,150,150,300,300
1714930673.7485151,1714930673.7485151,0.0,person,49,106,499,479,24.643094301223755,center,150,150,300,300
1714930673.8492644,1714930673.8492644,0.0,person,48,107,499,479,24.74384355545044,center,150,150,300,300
1714930673.9589224,1714930673.9589224,0.0,person,48,106,499,479,24.853501558303833,center,150,150,300,300
1714930674.0667236,1714930674.0667236,0.0,person,48,106,500,479,24.961302757263184,center,150,150,300,300
1714930674.1797125,1714930674.1797125,0.0,person,49,106,499,479,25.074291706085205,center,150,150,300,300
1714930674.2947497,1714930674.2947497,0.0,person,48,106,499,479,25.189328908920288,center,150,150,300,300
1714930674.3926303,1714930674.3926303,0.0,person,48,106,500,479,25.287209510803223,center,150,150,300,300
1714930674.4868612,1714930674.4868612,0.0,person,48,106,499,479,25.38144040107727,center,150,150,300,300
1714930674.5930066,1714930674.5930066,0.0,person,48,106,500,479,25.48758578300476,center,150,150,300,300
1714930674.6819396,1714930674.6819396,0.0,person,47,106,500,479,25.576518774032593,center,150,150,300,300
1714930674.774446,1714930674.774446,0.0,person,48,106,506,479,25.669025182724,center,150,150,300,300
1714930674.8709834,1714930674.8709834,0.0,person,49,106,507,479,25.765562534332275,center,150,150,300,300
1714930674.9662666,1714930674.9662666,0.0,person,49,107,508,478,25.860845804214478,center,150,150,300,300
1714930675.0573006,1714930675.0573006,0.0,person,50,107,510,479,25.951879739761353,center,150,150,300,300
1714930675.1541607,1714930675.1541607,0.0,person,51,108,511,479,26.048739910125732,center,150,150,300,300
1714930675.2549348,1714930675.2549348,0.0,person,49,108,511,479,26.149513959884644,center,150,150,300,300
1714930675.365481,1714930675.365481,0.0,person,52,109,512,478,26.26006007194519,center,150,150,300,300
1714930675.4691565,1714930675.4691565,0.0,person,50,109,512,479,26.363735675811768,center,150,150,300,300
1714930675.5669894,1714930675.5669894,0.0,person,51,109,510,478,26.461568593978882,center,150,150,300,300
1714930675.6605165,1714930675.6605165,0.0,person,51,108,510,479,26.555095672607422,center,150,150,300,300
1714930675.753633,1714930675.753633,0.0,person,50,107,508,479,26.64821219444275,center,150,150,300,300
1714930675.8500268,1714930675.8500268,0.0,person,103,110,509,479,26.744606018066406,center,150,150,300,300
1714930675.9764287,1714930675.9764287,0.0,person,42,109,501,479,26.871007919311523,center,150,150,300,300
1714930676.073216,1714930676.073216,0.0,person,48,107,492,479,26.9677951335907,center,150,150,300,300
1714930676.1820366,1714930676.1820366,0.0,person,53,107,492,479,27.076615810394287,center,150,150,300,300
1714930676.281762,1714930676.281762,0.0,person,69,108,485,477,27.17634105682373,center,150,150,300,300
1714930676.373099,1714930676.373099,0.0,person,71,110,492,478,27.267678260803223,center,150,150,300,300
1714930676.4652681,1714930676.4652681,0.0,person,70,110,492,479,27.3598473072052,center,150,150,300,300
1714930676.5551627,1714930676.5551627,0.0,person,73,110,493,479,27.44974184036255,center,150,150,300,300
1714930676.557162,1714930676.557162,0.0,cell phone,149,175,217,290,27.451741218566895,center,150,150,300,300
1714930676.6454968,1714930676.6454968,0.0,person,73,110,494,479,27.54007601737976,center,150,150,300,300
1714930676.6464949,1714930676.6464949,0.0,cell phone,148,175,216,290,27.54107403755188,center,150,150,300,300
1714930676.7414546,1714930676.7414546,0.0,person,73,112,505,479,27.63603377342224,center,150,150,300,300
1714930676.7424548,1714930676.7424548,0.0,cell phone,144,174,214,289,27.637033939361572,center,150,150,300,300
1714930676.843993,1714930676.843993,0.0,person,77,112,512,480,27.738572120666504,center,150,150,300,300
1714930676.8462477,1714930676.8462477,0.0,cell phone,141,174,208,290,27.740826845169067,center,150,150,300,300
1714930676.926029,1714930676.926029,0.0,person,76,112,513,479,27.820608139038086,center,150,150,300,300
1714930676.9280293,1714930676.9280293,0.0,cell phone,141,174,208,290,27.822608470916748,center,150,150,300,300
1714930677.026574,1714930677.026574,0.0,person,81,111,515,479,27.92115306854248,center,150,150,300,300
1714930677.027571,1714930677.027571,0.0,cell phone,146,175,213,291,27.922150135040283,center,150,150,300,300
1714930677.1174953,1714930677.1174953,0.0,person,81,110,532,479,28.01207447052002,center,150,150,300,300
1714930677.1189723,1714930677.1189723,0.0,cell phone,148,175,214,291,28.013551473617554,center,150,150,300,300
1714930677.2082636,1714930677.2082636,0.0,person,84,110,539,479,28.102842807769775,center,150,150,300,300
1714930677.3094218,1714930677.3094218,0.0,person,86,111,546,479,28.20400094985962,center,150,150,300,300
1714930677.4019594,1714930677.4019594,0.0,person,89,110,550,479,28.296538591384888,center,150,150,300,300
1714930677.491488,1714930677.491488,0.0,person,93,110,564,480,28.386067152023315,center,150,150,300,300
1714930677.586197,1714930677.586197,0.0,person,93,109,569,479,28.480776071548462,center,150,150,300,300
1714930677.683717,1714930677.683717,0.0,person,93,109,571,479,28.578296184539795,center,150,150,300,300
